name,nii_file,nii_file_id,4dvolind
13_to_4,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,4
13_to_5,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,5
13_to_6,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,6
13_to_7,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,7
13_to_8,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,8
13_to_9,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,9
13_to_10,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,10
13_to_11,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,11
13_to_12,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,12
13_to_13,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,13
13_to_14,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,14
13_to_15,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,15
13_to_16,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,16
13_to_17,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,17
13_to_18,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,18
13_to_19,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,19
13_to_20,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,20
13_to_21,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,21
13_to_22,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,22
13_to_23,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,23
13_to_24,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,24
13_to_25,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,25
13_to_26,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,26
13_to_27,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,27
13_to_28,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,28
13_to_29,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,29
13_to_30,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,30
13_to_31,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,31
13_to_32,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,32
13_to_33,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,33
13_to_34,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,34
13_to_35,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,35
13_to_36,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,36
13_to_37,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,37
13_to_38,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,38
13_to_39,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,39
13_to_40,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,40
13_to_41,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,41
13_to_42,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,42
13_to_43,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,43
13_to_44,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,44
13_to_45,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,45
13_to_46,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,46
13_to_47,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,47
13_to_48,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,48
13_to_49,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,49
13_to_50,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,50
13_to_51,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,51
13_to_52,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,52
13_to_53,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,53
13_to_54,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,54
13_to_55,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,55
13_to_56,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,56
13_to_57,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,57
13_to_58,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,58
13_to_59,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,59
13_to_60,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,60
13_to_61,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,61
13_to_62,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,62
13_to_63,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,63
13_to_64,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,64
13_to_65,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,65
13_to_66,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,66
13_to_67,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,67
13_to_68,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,68
13_to_69,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,69
13_to_70,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,70
13_to_71,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,71
13_to_72,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,72
13_to_73,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,73
13_to_74,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,74
13_to_75,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,75
13_to_76,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,76
13_to_77,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,77
13_to_78,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,78
13_to_79,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,79
13_to_80,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,80
13_to_81,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,81
13_to_82,vismap_grp_cat_rois_v2_13_norm.nii.gz,13,82
14_to_0,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,0
14_to_1,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,1
14_to_2,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,2
14_to_3,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,3
14_to_4,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,4
14_to_5,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,5
14_to_6,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,6
14_to_7,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,7
14_to_8,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,8
14_to_9,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,9
14_to_10,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,10
14_to_11,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,11
14_to_12,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,12
14_to_13,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,13
14_to_14,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,14
14_to_15,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,15
14_to_16,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,16
14_to_17,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,17
14_to_18,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,18
14_to_19,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,19
14_to_20,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,20
14_to_21,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,21
14_to_22,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,22
14_to_23,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,23
14_to_24,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,24
14_to_25,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,25
14_to_26,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,26
14_to_27,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,27
14_to_28,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,28
14_to_29,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,29
14_to_30,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,30
14_to_31,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,31
14_to_32,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,32
14_to_33,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,33
14_to_34,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,34
14_to_35,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,35
14_to_36,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,36
14_to_37,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,37
14_to_38,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,38
14_to_39,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,39
14_to_40,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,40
14_to_41,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,41
14_to_42,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,42
14_to_43,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,43
14_to_44,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,44
14_to_45,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,45
14_to_46,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,46
14_to_47,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,47
14_to_48,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,48
14_to_49,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,49
14_to_50,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,50
14_to_51,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,51
14_to_52,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,52
14_to_53,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,53
14_to_54,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,54
14_to_55,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,55
14_to_56,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,56
14_to_57,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,57
14_to_58,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,58
14_to_59,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,59
14_to_60,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,60
14_to_61,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,61
14_to_62,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,62
14_to_63,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,63
14_to_64,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,64
14_to_65,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,65
14_to_66,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,66
14_to_67,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,67
14_to_68,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,68
14_to_69,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,69
14_to_70,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,70
14_to_71,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,71
14_to_72,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,72
14_to_73,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,73
14_to_74,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,74
14_to_75,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,75
14_to_76,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,76
14_to_77,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,77
14_to_78,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,78
14_to_79,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,79
14_to_80,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,80
14_to_81,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,81
14_to_82,vismap_grp_cat_rois_v2_14_norm.nii.gz,14,82
15_to_0,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,0
15_to_1,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,1
15_to_2,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,2
15_to_3,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,3
15_to_4,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,4
15_to_5,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,5
15_to_6,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,6
15_to_7,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,7
15_to_8,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,8
15_to_9,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,9
15_to_10,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,10
15_to_11,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,11
15_to_12,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,12
15_to_13,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,13
15_to_14,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,14
15_to_15,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,15
15_to_16,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,16
15_to_17,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,17
15_to_18,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,18
15_to_19,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,19
15_to_20,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,20
15_to_21,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,21
15_to_22,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,22
15_to_23,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,23
15_to_24,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,24
15_to_25,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,25
15_to_26,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,26
15_to_27,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,27
15_to_28,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,28
15_to_29,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,29
15_to_30,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,30
15_to_31,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,31
15_to_32,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,32
15_to_33,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,33
15_to_34,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,34
15_to_35,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,35
15_to_36,vismap_grp_cat_rois_v2_15_norm.nii.gz,15,36
